Table.Column,avg_Tot_Prns_in_HHD_CEN_2010,number,avg_tot_prns_in_hhd_cen_2010,Average number of Persons per occupied housing unit in the 2010 Census,The average number of persons per 2010 Census occupied housing unit. This was calculated by dividing the total household population in the 2010 Census by the total number of occupied housing units in the 2010 Census.,Households,2010 Census,,403,family
Table.Column,avg_Tot_Prns_in_HHD_ACS_12_16,number,avg_tot_prns_in_hhd_acs_12_16,Average number of Person per occupied housing unit in the ACS,The average number of persons per ACS occupied housing unit. This was calculated by dividing the total household population in the ACS by the total number of occupied housing units in the ACS.,Households,ACS,,404,family
Table.Column,avg_Tot_Prns_in_HHD_ACSMOE_12_16,number,avg_tot_prns_in_hhd_acsmoe_12_16,MOE - Average number of Person per occupied housing unit in the ACS,Margin of error of the average number of persons per ACS occupied housing unit,Households,ACS,,405,family
Table.Column,pct_Rel_Under_6_CEN_2010,number,pct_rel_under_6_cen_2010,Percentage calculated by dividing Rel_Child_Under_6_CEN_2010 by Rel_Family_HHDS_CEN_2010,The percentage of 2010 Census family-occupied housing units with a related child under 6 years old; same-sex couple households with no relatives of the householder present are not included in the denominator,Families,2010 Census,,406,family
Table.Column,pct_Rel_Under_6_ACS_12_16,number,pct_rel_under_6_acs_12_16,Percentage calculated by dividing Rel_Child_Under_6_ACS_12_16 by Rel_Family_HHD_ACS_12_16,The percentage of 2010 ACS family-occupied housing units with a related child under 6 years old; same-sex couple households with no relatives of the householder present are not included in the denominator,Families,ACS,,407,family
Table.Column,pct_Rel_Under_6_ACSMOE_12_16,number,pct_rel_under_6_acsmoe_12_16,MOE - Percentage calculated by dividing Rel_Child_Under_6_ACS_12_16 by Rel_Family_HHD_ACS_12_16,Margin of error of the percentage of 2010 ACS family-occupied housing units with a related child under 6 years old,Families,ACS,,408,family
Table.Column,pct_HHD_Moved_in_ACS_12_16,number,pct_hhd_moved_in_acs_12_16,Percentage calculated by dividing HHD_Moved_in_ACS_12_16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units where the householder moved into the current unit in the year 2010 or later,Households,ACS,,409,housing
Table.Column,pct_HHD_Moved_in_ACSMOE_12_16,number,pct_hhd_moved_in_acsmoe_12_16,MOE - Percentage calculated by dividing HHD_Moved_in_ACS_12_16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units where the householder moved into the current unit in the year 2010 or later,Households,ACS,,410,housing
Table.Column,pct_PUB_ASST_INC_ACS_12_16,number,pct_pub_asst_inc_acs_12_16,Percentage calculated by dividing PUB ASST INC ACS 12 16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units that receive public assistance income (general assistance and Temporary Assistance to Needy Families),Households,ACS,,411,income
Table.Column,pct_PUB_ASST_INC_ACSMOE_12_16,number,pct_pub_asst_inc_acsmoe_12_16,MOE - Percentage calculated by dividing PUB ASST INC ACS 12 16 by Tot_Occp_Units_ACS_12_16,Margin of error of percentage of all ACS occupied housing units that receive public assistance income,Households,ACS,,412,income
Table.Column,avg_Agg_HH_INC_ACS_12_16,integer,avg_agg_hh_inc_acs_12_16,Average aggregate household income per occupied housing unit in the ACS,The average aggregated household income of all ACS occupied housing units.,Households,ACS,,413,income
Table.Column,avg_Agg_HH_INC_ACSMOE_12_16,integer,avg_agg_hh_inc_acsmoe_12_16,MOE- Average aggregate household income per occupied housing unit in the ACS,Margin of error for the average aggregated household income of all ACS occupied housing units.,Households,ACS,,414,income
Table.Column,pct_Tot_Occp_Units_CEN_2010,number,pct_tot_occp_units_cen_2010,Percentage calculated by dividing Tot_Occp_Units_CEN_2010 by Tot_Housing_Units_CEN_2010,The percentage of all 2010 Census housing units that are classified as the usual place of residence of the individual or group living in it,Housing Units,2010 Census,,415,housing
Table.Column,pct_Tot_Occp_Units_ACS_12_16,number,pct_tot_occp_units_acs_12_16,Percentage calculated by dividing Tot_Occp_Units_ACS_12_16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that are classified as the usual place of residence of the individual or group living in it,Housing Units,ACS,,416,housing
Table.Column,pct_Tot_Occp_Units_ACSMOE_12_16,number,pct_tot_occp_units_acsmoe_12_16,MOE - Percentage calculated by dividing Tot_Occp_Units_ACS_12_16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units that are classified as the usual place of residence of the individual or group living in it,Housing Units,ACS,,417,housing
Table.Column,pct_Vacant_Units_CEN_2010,number,pct_vacant_units_cen_2010,Percentage calculated by dividing Tot_Vacant_Units_CEN_2010 by Tot_Housing_Units_CEN_2010,"The percentage of all 2010 Census housing units that have no regular occupants on Census Day; housing units with its usual occupants temporarily away (such as on vacation, a business trip, or in the hospital) are not considered vacant, but housing units temporarily occupied on Census Day by people who have a usual residence elsewhere are considered vacant",Housing Units,2010 Census,,418,housing
Table.Column,pct_Vacant_Units_ACS_12_16,number,pct_vacant_units_acs_12_16,Percentage calculated by dividing Tot_Vacant_Units_ACS_12_16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units where no one is living regularly at the time of interview; units occupied at the time of interview entirely by persons who are staying two months or less and who have a more permanent residence elsewhere are classified as vacant,Housing Units,ACS,,419,housing
Table.Column,pct_Vacant_Units_ACSMOE_12_16,number,pct_vacant_units_acsmoe_12_16,MOE - Percentage calculated by dividing Tot_Vacant_Units_ACS_12_16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units where no one is living regularly at the time of interview,Housing Units,ACS,,420,housing
Table.Column,pct_Renter_Occp_HU_CEN_2010,number,pct_renter_occp_hu_cen_2010,Percentage calculated by dividing Renter_Occp_HU_CEN_2010 by Tot_Occp_Units_CEN_2010,"The percentage of 2010 Census occupied housing units that are not owner occupied, whether they are rented or occupied without payment of rent",Housing Units,2010 Census,,421,housing
Table.Column,pct_Renter_Occp_HU_ACS_12_16,number,pct_renter_occp_hu_acs_12_16,Percentage calculated by dividing Renter Occp HU ACS 12 16 by Tot_Occp_Units_ACS_12_16,"The percentage of ACS occupied housing units that are not owner occupied, whether they are rented or occupied without payment of rent",Housing Units,ACS,,422,housing
Table.Column,pct_Renter_Occp_HU_ACSMOE_12_16,number,pct_renter_occp_hu_acsmoe_12_16,MOE - Percentage calculated by dividing Renter Occp HU ACS 12 16 by Tot_Occp_Units_ACS_12_16,Margin of error for the percentage of ACS occupied housing units that are not owner occupied,Housing Units,ACS,,423,housing
Table.Column,pct_Owner_Occp_HU_CEN_2010,number,pct_owner_occp_hu_cen_2010,Percentage calculated by dividing Owner_Occp_HU_CEN_2010 by Tot_Occp_Units_CEN_2010,The percentage of 2010 Census occupied housing units with an owner or co-owner living in it,Housing Units,2010 Census,,424,housing
Table.Column,pct_Owner_Occp_HU_ACS_12_16,number,pct_owner_occp_hu_acs_12_16,Percentage calculated by dividing Owner Occp HU ACS 12 16 by Tot_Occp_Units_ACS_12_16,The percentage of ACS occupied housing units with an owner or co-owner living in it,Housing Units,ACS,,425,housing
Table.Column,pct_Owner_Occp_HU_ACSMOE_12_16,number,pct_owner_occp_hu_acsmoe_12_16,MOE - Percentage calculated by dividing Owner Occp HU ACS 12 16 by Tot_Occp_Units_ACS_12_16,Margin of error for the ACS occupied housing units with an owner or co-owner living in it,Housing Units,ACS,,426,housing
Table.Column,pct_Single_Unit_ACS_12_16,number,pct_single_unit_acs_12_16,Percentage calculated by dividing Single_Unit_ACS_12_16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that are in a structure that contains only that single unit,Housing Units,ACS,,427,housing
Table.Column,pct_Single_Unit_ACSMOE_12_16,number,pct_single_unit_acsmoe_12_16,MOE - Percentage calculated by dividing Single_Unit_ACS_12_16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units that are in a structure that contains only that single unit,Housing Units,ACS,,428,housing
Table.Column,pct_MLT_U2_9_STRC_ACS_12_16,number,pct_mlt_u2_9_strc_acs_12_16,Percentage calculated by dividing MLT U2 9 STRC ACS 12 16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that are in a structure that contains two to nine housing units,Housing Units,ACS,,429,housing
Table.Column,pct_MLT_U2_9_STRC_ACSMOE_12_16,number,pct_mlt_u2_9_strc_acsmoe_12_16,MOE - Percentage calculated by dividing MLT U2 9 STRC ACS 12 16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units that are in a structure that contains two to nine housing units,Housing Units,ACS,,430,housing
Table.Column,pct_MLT_U10p_ACS_12_16,number,pct_mlt_u10p_acs_12_16,Percentage calculated by dividing MLT_U10p_ACS_12_16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that are in a structure that contains 10 or more housing units,Housing Units,ACS,,431,housing
Table.Column,pct_MLT_U10p_ACSMOE_12_16,number,pct_mlt_u10p_acsmoe_12_16,MOE - Percentage calculated by dividing MLT_U10p_ACS_12_16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units that are in a structure that contains 10 or more housing units,Housing Units,ACS,,432,housing
Table.Column,pct_Mobile_Homes_ACS_12_16,number,pct_mobile_homes_acs_12_16,Percentage calculated by dividing Mobile_Homes_ACS_12_16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that are considered mobile homes,Housing Units,ACS,,433,housing
Table.Column,pct_Mobile_Homes_ACSMOE_12_16,number,pct_mobile_homes_acsmoe_12_16,MOE - Percentage calculated by dividing Mobile_Homes_ACS_12_16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units that are considered mobile homes,Housing Units,ACS,,434,housing
Table.Column,pct_Crowd_Occp_U_ACS_12_16,number,pct_crowd_occp_u_acs_12_16,Percentage calculated by dividing Crowd_Occp_U_ACS_12_16 by Tot_Occp_Units_ACS_12_16,The percentage of ACS occupied housing units that have more than 1.01 persons per room,Housing Units,ACS,,435,housing
Table.Column,pct_Crowd_Occp_U_ACSMOE_12_16,number,pct_crowd_occp_u_acsmoe_12_16,MOE - Percentage calculated by dividing Crowd_Occp_U_ACS_12_16 by Tot_Occp_Units_ACS_12_16,Margin of error for the percentage of ACS occupied housing units that have more than 1.01 persons per room,Housing Units,ACS,,436,housing
Table.Column,pct_NO_PH_SRVC_ACS_12_16,number,pct_no_ph_srvc_acs_12_16,Percentage calculated by dividing Occp U NO PH SRVC ACS 12 16 by Tot_Occp_Units_ACS_12_16,The percentage of ACS occupied housing units that do not have a working telephone and available service,Housing Units,ACS,,437,housing
Table.Column,pct_NO_PH_SRVC_ACSMOE_12_16,number,pct_no_ph_srvc_acsmoe_12_16,MOE - Percentage calculated by dividing Occp U NO PH SRVC ACS 12 16 by Tot_Occp_Units_ACS_12_16,Margin of error for the percentage of ACS occupied housing units that do not have a working telephone and available service,Housing Units,ACS,,438,housing
Table.Column,pct_No_Plumb_ACS_12_16,number,pct_no_plumb_acs_12_16,Percentage calculated by dividing No_Plumb_ACS_12_16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that do not have complete plumbing facilities,Housing Units,ACS,,439,housing
Table.Column,pct_No_Plumb_ACSMOE_12_16,number,pct_no_plumb_acsmoe_12_16,MOE - Percentage calculated by dividing No_Plumb_ACS_12_16 by Tot_Housing_Units_ACS_12_16,Margin of error for the percentage of all ACS housing units that do not have complete plumbing facilities,Housing Units,ACS,,440,housing
Table.Column,pct_Recent_Built_HU_ACS_12_16,number,pct_recent_built_hu_acs_12_16,Percentage calculated by dividing Recent Built HU ACS 12 16 by Tot_Housing_Units_ACS_12_16,The percentage of all ACS housing units that are in a building that was constructed in 2010 or later,Housing Units,ACS,,441,housing
Table.Column,pct_Recent_Built_HU_ACSMOE_12_16,number,pct_recent_built_hu_acsmoe_12_16,MOE - Percentage calculated by dividing Recent Built HU ACS 12 16 by Tot_Housing_Units_ACS_12_16,Margin of error for all ACS housing units that are in a building that was constructed in 2010 or later,Housing Units,ACS,,442,housing
Table.Column,avg_Agg_House_Value_ACS_12_16,integer,avg_agg_house_value_acs_12_16,Average aggregated value (in dollars) per occupied housing unit in the ACS,Average aggregated value in dollars for ACS occupied housing units.,Housing Units,ACS,,443,housing
Table.Column,avg_Agg_House_Value_ACSMOE_12_16,integer,avg_agg_house_value_acsmoe_12_16,MOE- Average aggregated value (in dollars) per occupied housing unit in the ACS,Margin of error for average aggregated value in dollars for ACS occupied housing units.,Housing Units,ACS,,444,housing
Table.Column,pct_TEA_MailOutMailBack_CEN_2010,number,pct_tea_mailoutmailback_cen_2010,Percentage calculated by dividing TEA_Mail_Out_Mail_Back_CEN_20 10 by MailBack_Area_Count_CEN_2010,The percentage of addresses from which a Census form was expected to be delivered for mail return that were in a Mailout/Mailback type of enumeration area in the 2010 Census. These are addresses that received a census form in the mail and occupants were instructed to complete and mail it back.,Addresses,2010 Census,,445,metadata
Table.Column,pct_TEA_Update_Leave_CEN_2010,string,pct_tea_update_leave_cen_2010,Percentage calculated by dividing TEA_Update_Leave_CEN_2010 by MailBack_Area_Count_CEN_2010,The percentage of addresses from which a Census form was expected to be delivered for mail return that were in an Update/Leave type of enumeration area in the 2010 Census. These are addresses where a census form was hand-delivered and occupants were instructed to complete and mail it back.,Addresses,2010 Census,,446,metadata
Table.Column,pct_Census_Mail_Returns_CEN_2010,number,pct_census_mail_returns_cen_2010,Percentage calculated by dividing Census_Mail_Returns_CEN_2010 by MailBack_Area_Count_CEN_2010,The completed 2010 Census mail forms received from addresses in a mailback type of enumeration area (Mailout/Mailback and Update/Leave areas) out of all addresses from which a Census form was expected to be delivered for mail return,Addresses,2010 Census,,447,metadata
Table.Column,pct_Vacants_CEN_2010,number,pct_vacants_cen_2010,Percentage calculated by dividing Vacants_CEN_2010 by MailBack_Area_Count_CEN_2010,The percentage of addresses in a 2010 Census mailback area that were confirmed as vacant housing units (Mailout/Mailback and Update/Leave areas),Addresses,2010 Census,,448,metadata
Table.Column,pct_Deletes_CEN_2010,number,pct_deletes_cen_2010,Percentage calculated by dividing Deletes_CEN_2010 by MailBack_Area_Count_CEN_2010,The percentage of addresses in a 2010 Census mailback area deleted because it was determined to not correspond to a valid housing unit (Mailout/Mailback and Update/Leave areas),Addresses,2010 Census,,449,metadata
Table.Column,pct_Census_UAA_CEN_2010,number,pct_census_uaa_cen_2010,Percentage calculated by dividing Census_UAA_CEN_2010 by MailBack_Area_Count_CEN_2010,"The percentage of addresses in a 2010 Census Mailout/Mailback area where the initial mail form was returned to the Census with the postal code ""Undeliverable as Addressed""",Addresses,2010 Census,,450,metadata
Table.Column,pct_Mailback_Count_CEN_2010,number,pct_mailback_count_cen_2010,Percentage calculated by dividing Valid_Mailback_Count_CEN_2010 by MailBack_Area_Count_CEN_2010,"The total number of addresses at the start of 2010 Census operations where a Census form was expected to be delivered for mail return to Census minus the number of vacant addresses, the number of deleted addresses, and the number of addresses where the initial mail form was returned to the Census with the postal code ""Undeliverable as Addressed,"" all divided by the number of addresses in a 2010 Census mailback area",Addresses,2010 Census,,451,metadata
Table.Column,pct_FRST_FRMS_CEN_2010,number,pct_frst_frms_cen_2010,Percentage calculated by dividing FRST_FRMS_CEN_2010 by MailBack_Area_Count_CEN_2010,The percentage of all addresses in a 2010 Census mailback area for which the first Mailout/Mailback form mailed was completed and returned,Addresses,2010 Census,,452,metadata
Table.Column,pct_RPLCMNT_FRMS_CEN_2010,number,pct_rplcmnt_frms_cen_2010,Percentage calculated by dividing RPLCMNT_FRMS_CEN_2010 by MailBack_Area_Count_CEN_2010,The percentage of all addresses in a 2010 Census mailback area for which the replacement Mailout/Mailback form mailed was completed and returned,Addresses,2010 Census,,453,metadata
Table.Column,pct_BILQ_Mailout_count_CEN_2010,string,pct_bilq_mailout_count_cen_2010,Percentage calculated by dividing BILQ_Mailout_count_CEN_2010 by MailBack_Area_Count_CEN_2010,The percentage of all addresses in a 2010 Census mailback area that received the 2010 Census English/Spanish bilingual Mailout/Mailback form,Addresses,2010 Census,,454,metadata
